,bin_death_index,pageid,ma,diff,diff_percent,diff_views,diff_percent_views
3487,92.0,100955,1977.0,-61.5,-0.03,-334.5,-0.16
3488,93.0,100955,1935.0,-103.5,-0.05,-164.5,-0.08
3489,94.0,100955,1937.0,-101.5,-0.05,-182.5,-0.09
3490,95.0,100955,1934.0,-104.5,-0.05,-180.5,-0.09
3491,96.0,100955,1894.0,-144.5,-0.07,22.5,0.01
3492,97.0,100955,1981.0,-57.5,-0.03,669.5,0.33
3493,98.0,100955,1999.0,-39.5,-0.02,-104.5,-0.05
3494,99.0,100955,2006.0,-32.5,-0.02,-284.5,-0.14
3495,100.0,100955,1995.0,-43.5,-0.02,-240.5,-0.12
3496,101.0,100955,2080.0,41.5,0.02,409.5,0.2
3497,102.0,100955,2064.0,25.5,0.01,-292.5,-0.14
3498,103.0,100955,2079.0,40.5,0.02,132.5,0.06
3499,104.0,100955,2009.0,-29.5,-0.01,173.5,0.09
3500,105.0,100955,2006.0,-32.5,-0.02,-124.5,-0.06
3501,106.0,100955,2005.0,-33.5,-0.02,-290.5,-0.14
3502,107.0,100955,2014.0,-24.5,-0.01,-179.5,-0.09
3503,108.0,100955,1920.0,-118.5,-0.06,-242.5,-0.12
3504,109.0,100955,2100.0,61.5,0.03,962.5,0.47
3505,110.0,100955,2096.0,57.5,0.03,105.5,0.05
3506,111.0,100955,2092.0,53.5,0.03,145.5,0.07
3507,112.0,100955,2111.0,72.5,0.04,11.5,0.01
3508,113.0,100955,2103.0,64.5,0.03,-351.5,-0.17
3509,114.0,100955,2176.0,137.5,0.07,332.5,0.16
3510,115.0,100955,2252.0,213.5,0.1,292.5,0.14
3511,116.0,100955,2125.0,86.5,0.04,74.5,0.04
3512,117.0,100955,2126.0,87.5,0.04,111.5,0.05
3513,118.0,100955,2179.0,140.5,0.07,516.5,0.25
3514,119.0,100955,2215.0,176.5,0.09,262.5,0.13
3515,120.0,100955,2234.0,195.5,0.1,-220.5,-0.11
3575,30.0,521820,6895.0,4391.0,1.75,1928.0,0.77
3576,31.0,521820,5977.0,3473.0,1.39,4747.0,1.9
3577,32.0,521820,5302.0,2798.0,1.12,3685.0,1.47
3578,33.0,521820,5145.0,2641.0,1.05,2035.0,0.81
3579,34.0,521820,5128.0,2624.0,1.05,1990.0,0.79
3580,35.0,521820,5053.0,2549.0,1.02,1700.0,0.68
3581,36.0,521820,5083.0,2579.0,1.03,1970.0,0.79
3582,37.0,521820,5009.0,2505.0,1.0,1409.0,0.56
3583,38.0,521820,4675.0,2171.0,0.87,2411.0,0.96
3584,39.0,521820,4490.0,1986.0,0.79,2393.0,0.96
3585,40.0,521820,4422.0,1918.0,0.77,1559.0,0.62
3586,41.0,521820,4377.0,1873.0,0.75,1673.0,0.67
3587,42.0,521820,4348.0,1844.0,0.74,1497.0,0.6
3588,43.0,521820,4254.0,1750.0,0.7,1309.0,0.52
3589,44.0,521820,4275.0,1771.0,0.71,1559.0,0.62
3590,45.0,521820,4310.0,1806.0,0.72,2653.0,1.06
3591,46.0,521820,4444.0,1940.0,0.77,3335.0,1.33
3592,47.0,521820,4452.0,1948.0,0.78,1616.0,0.65
3593,48.0,521820,4377.0,1873.0,0.75,1146.0,0.46
3594,49.0,521820,4307.0,1803.0,0.72,1006.0,0.4
3595,50.0,521820,4283.0,1779.0,0.71,1139.0,0.45
3596,51.0,521820,4233.0,1729.0,0.69,1210.0,0.48
3597,52.0,521820,4240.0,1736.0,0.69,2700.0,1.08
3598,53.0,521820,4122.0,1618.0,0.65,2511.0,1.0
3599,54.0,521820,4226.0,1722.0,0.69,2344.0,0.94
3600,55.0,521820,4271.0,1767.0,0.71,1465.0,0.59
3601,56.0,521820,4299.0,1795.0,0.72,1202.0,0.48
3602,57.0,521820,4306.0,1802.0,0.72,1185.0,0.47
3603,58.0,521820,4349.0,1845.0,0.74,1513.0,0.6
3604,59.0,521820,4339.0,1835.0,0.73,2625.0,1.05
3605,60.0,521820,4401.0,1897.0,0.76,2951.0,1.18
3606,61.0,521820,4362.0,1858.0,0.74,2065.0,0.82
3607,62.0,521820,6920.0,4416.0,1.76,19374.0,7.74
3608,63.0,521820,7136.0,4632.0,1.85,2714.0,1.08
3609,64.0,521820,7191.0,4687.0,1.87,1571.0,0.63
3610,65.0,521820,7325.0,4821.0,1.93,2449.0,0.98
3611,66.0,521820,7812.0,5308.0,2.12,6034.0,2.41
3612,67.0,521820,8415.0,5911.0,2.36,7174.0,2.87
3613,68.0,521820,8857.0,6353.0,2.54,5155.0,2.06
3614,69.0,521820,6496.0,3992.0,1.59,2851.0,1.14
3615,70.0,521820,6505.0,4001.0,1.6,2778.0,1.11
3616,71.0,521820,6471.0,3967.0,1.58,1332.0,0.53
3617,72.0,521820,6278.0,3774.0,1.51,1096.0,0.44
3618,73.0,521820,5621.0,3117.0,1.24,1433.0,0.57
3619,74.0,521820,4800.0,2296.0,0.92,1428.0,0.57
3620,75.0,521820,4196.0,1692.0,0.68,932.0,0.37
3621,76.0,521820,3866.0,1362.0,0.54,538.0,0.21
3622,77.0,521820,3558.0,1054.0,0.42,620.0,0.25
3623,78.0,521820,3848.0,1344.0,0.54,3367.0,1.34
3624,79.0,521820,3902.0,1398.0,0.56,1472.0,0.59
3625,80.0,521820,3926.0,1422.0,0.57,1598.0,0.64
3626,81.0,521820,3906.0,1402.0,0.56,1289.0,0.51
3627,82.0,521820,3945.0,1441.0,0.58,1206.0,0.48
3628,83.0,521820,4024.0,1520.0,0.61,1091.0,0.44
3629,84.0,521820,4000.0,1496.0,0.6,451.0,0.18
3630,85.0,521820,3576.0,1072.0,0.43,400.0,0.16
3631,86.0,521820,3503.0,999.0,0.4,963.0,0.38
3632,87.0,521820,3585.0,1081.0,0.43,2173.0,0.87
3633,88.0,521820,3797.0,1293.0,0.52,2768.0,1.11
3634,89.0,521820,4591.0,2087.0,0.83,6765.0,2.7
3635,90.0,521820,4634.0,2130.0,0.85,1392.0,0.56
3636,91.0,521820,4725.0,2221.0,0.89,1091.0,0.44
3637,92.0,521820,4877.0,2373.0,0.95,1461.0,0.58
3638,93.0,521820,5202.0,2698.0,1.08,3239.0,1.29
3639,94.0,521820,5192.0,2688.0,1.07,2106.0,0.84
3640,95.0,521820,5120.0,2616.0,1.04,2258.0,0.9
3641,96.0,521820,4567.0,2063.0,0.82,2897.0,1.16
3642,97.0,521820,4512.0,2008.0,0.8,1010.0,0.4
3643,98.0,521820,4534.0,2030.0,0.81,1243.0,0.5
3644,99.0,521820,4555.0,2051.0,0.82,1608.0,0.64
3645,100.0,521820,4249.0,1745.0,0.7,1095.0,0.44
3646,101.0,521820,4101.0,1597.0,0.64,1071.0,0.43
3647,102.0,521820,3913.0,1409.0,0.56,945.0,0.38
3648,103.0,521820,3543.0,1039.0,0.41,304.0,0.12
3649,104.0,521820,3441.0,937.0,0.37,299.0,0.12
3650,105.0,521820,3295.0,791.0,0.32,216.0,0.09
3651,106.0,521820,3130.0,626.0,0.25,455.0,0.18
3652,107.0,521820,2984.0,480.0,0.19,71.0,0.03
3653,108.0,521820,2918.0,414.0,0.17,614.0,0.25
3654,109.0,521820,3077.0,573.0,0.23,2052.0,0.82
3655,110.0,521820,3092.0,588.0,0.23,412.0,0.16
3656,111.0,521820,3094.0,590.0,0.24,312.0,0.12
3657,112.0,521820,3076.0,572.0,0.23,92.0,0.04
3658,113.0,521820,3117.0,613.0,0.24,743.0,0.3
3659,114.0,521820,3141.0,637.0,0.25,236.0,0.09
3660,115.0,521820,3333.0,829.0,0.33,1959.0,0.78
3661,116.0,521820,3171.0,667.0,0.27,917.0,0.37
3662,117.0,521820,3119.0,615.0,0.25,48.0,0.02
3663,118.0,521820,3111.0,607.0,0.24,257.0,0.1
3664,119.0,521820,3111.0,607.0,0.24,94.0,0.04
3665,120.0,521820,3179.0,675.0,0.27,1220.0,0.49
3725,30.0,343134,7928.0,3633.0,0.85,5178.0,1.21
3726,31.0,343134,7713.0,3418.0,0.8,1684.0,0.39
3727,32.0,343134,7557.0,3262.0,0.76,1360.0,0.32
3728,33.0,343134,7453.0,3158.0,0.74,1353.0,0.32
3729,34.0,343134,7364.0,3069.0,0.71,1284.0,0.3
3730,35.0,343134,7189.0,2894.0,0.67,1844.0,0.43
3731,36.0,343134,6532.0,2237.0,0.52,2960.0,0.69
3732,37.0,343134,6392.0,2097.0,0.49,4198.0,0.98
3733,38.0,343134,6390.0,2095.0,0.49,1669.0,0.39
3734,39.0,343134,6385.0,2090.0,0.49,1324.0,0.31
3735,40.0,343134,6377.0,2082.0,0.48,1301.0,0.3
3736,41.0,343134,6315.0,2020.0,0.47,845.0,0.2
3737,42.0,343134,6233.0,1938.0,0.45,1272.0,0.3
3738,43.0,343134,6194.0,1899.0,0.44,2687.0,0.63
3739,44.0,343134,5992.0,1697.0,0.4,2783.0,0.65
3740,45.0,343134,5965.0,1670.0,0.39,1479.0,0.34
3741,46.0,343134,5925.0,1630.0,0.38,1043.0,0.24
3742,47.0,343134,6004.0,1709.0,0.4,1857.0,0.43
3743,48.0,343134,6067.0,1772.0,0.41,1285.0,0.3
3744,49.0,343134,6022.0,1727.0,0.4,958.0,0.22
3745,50.0,343134,5961.0,1666.0,0.39,2262.0,0.53
3746,51.0,343134,5935.0,1640.0,0.38,2601.0,0.61
3747,52.0,343134,5965.0,1670.0,0.39,1687.0,0.39
3748,53.0,343134,5893.0,1598.0,0.37,538.0,0.13
3749,54.0,343134,5963.0,1668.0,0.39,2346.0,0.55
3750,55.0,343134,6192.0,1897.0,0.44,2891.0,0.67
3751,56.0,343134,11913.0,7618.0,1.77,41003.0,9.55
3752,57.0,343134,12537.0,8242.0,1.92,6634.0,1.54
3753,58.0,343134,12827.0,8532.0,1.99,4628.0,1.08
3754,59.0,343134,13866.0,9571.0,2.23,8958.0,2.09
3755,60.0,343134,13973.0,9678.0,2.25,1290.0,0.3
3756,61.0,343134,13768.0,9473.0,2.21,913.0,0.21
3757,62.0,343134,13451.0,9156.0,2.13,668.0,0.16
3758,63.0,343134,7759.0,3464.0,0.81,1162.0,0.27
3759,64.0,343134,7050.0,2755.0,0.64,1667.0,0.39
3760,65.0,343134,6856.0,2561.0,0.6,3269.0,0.76
3761,66.0,343134,6095.0,1800.0,0.42,3631.0,0.85
3762,67.0,343134,5997.0,1702.0,0.4,605.0,0.14
3763,68.0,343134,5921.0,1626.0,0.38,386.0,0.09
3764,69.0,343134,5856.0,1561.0,0.36,207.0,0.05
3765,70.0,343134,5802.0,1507.0,0.35,786.0,0.18
3766,71.0,343134,5766.0,1471.0,0.34,1414.0,0.33
3767,72.0,343134,5525.0,1230.0,0.29,1586.0,0.37
3768,73.0,343134,5039.0,744.0,0.17,226.0,0.05
3769,74.0,343134,4932.0,637.0,0.15,-143.0,-0.03
3770,75.0,343134,4889.0,594.0,0.14,82.0,0.02
3771,76.0,343134,4891.0,596.0,0.14,227.0,0.05
3772,77.0,343134,4845.0,550.0,0.13,464.0,0.11
3773,78.0,343134,4967.0,672.0,0.16,2263.0,0.53
3774,79.0,343134,5111.0,816.0,0.19,2595.0,0.6
3775,80.0,343134,7400.0,3105.0,0.72,16253.0,3.78
3776,81.0,343134,7961.0,3666.0,0.85,3779.0,0.88
3777,82.0,343134,8199.0,3904.0,0.91,1751.0,0.41
3778,83.0,343134,8314.0,4019.0,0.94,1030.0,0.24
3779,84.0,343134,8376.0,4081.0,0.95,899.0,0.21
3780,85.0,343134,8426.0,4131.0,0.96,2614.0,0.61
3781,86.0,343134,8338.0,4043.0,0.94,1981.0,0.46
3782,87.0,343134,6266.0,1971.0,0.46,1746.0,0.41
3783,88.0,343134,5804.0,1509.0,0.35,546.0,0.13
3784,89.0,343134,5578.0,1283.0,0.3,165.0,0.04
3785,90.0,343134,5425.0,1130.0,0.26,-36.0,-0.01
3786,91.0,343134,5857.0,1562.0,0.36,3920.0,0.91
3787,92.0,343134,5909.0,1614.0,0.38,2978.0,0.69
3788,93.0,343134,5995.0,1700.0,0.4,2581.0,0.6
3789,94.0,343134,5891.0,1596.0,0.37,1019.0,0.24
3790,95.0,343134,6057.0,1762.0,0.41,1710.0,0.4
3791,96.0,343134,6077.0,1782.0,0.41,304.0,0.07
3792,97.0,343134,6158.0,1863.0,0.43,530.0,0.12
3793,98.0,343134,5687.0,1392.0,0.32,626.0,0.15
3794,99.0,343134,5489.0,1194.0,0.28,1588.0,0.37
3795,100.0,343134,5350.0,1055.0,0.25,1609.0,0.37
3796,101.0,343134,5212.0,917.0,0.21,55.0,0.01
3797,102.0,343134,4932.0,637.0,0.15,-248.0,-0.06
3798,103.0,343134,4928.0,633.0,0.15,273.0,0.06
3799,104.0,343134,4990.0,695.0,0.16,962.0,0.22
3800,105.0,343134,5002.0,707.0,0.16,713.0,0.17
3801,106.0,343134,4930.0,635.0,0.15,1087.0,0.25
3802,107.0,343134,4920.0,625.0,0.15,1537.0,0.36
3803,108.0,343134,5135.0,840.0,0.2,1562.0,0.36
3804,109.0,343134,5304.0,1009.0,0.23,929.0,0.22
3805,110.0,343134,5267.0,972.0,0.23,15.0,0.0
3806,111.0,343134,5223.0,928.0,0.22,653.0,0.15
3807,112.0,343134,5201.0,906.0,0.21,565.0,0.13
3808,113.0,343134,5249.0,954.0,0.22,1423.0,0.33
3809,114.0,343134,5261.0,966.0,0.22,1621.0,0.38
3810,115.0,343134,5194.0,899.0,0.21,1092.0,0.25
3811,116.0,343134,5086.0,791.0,0.18,168.0,0.04
3812,117.0,343134,5057.0,762.0,0.18,-183.0,-0.04
3813,118.0,343134,4939.0,644.0,0.15,-176.0,-0.04
3814,119.0,343134,4924.0,629.0,0.15,458.0,0.11
3815,120.0,343134,4805.0,510.0,0.12,590.0,0.14
3875,30.0,1157225,8714.0,5983.0,2.19,4485.0,1.64
3876,31.0,1157225,8526.0,5795.0,2.12,6937.0,2.54
3877,32.0,1157225,8098.0,5367.0,1.97,6157.0,2.25
3878,33.0,1157225,8050.0,5319.0,1.95,5303.0,1.94
3879,34.0,1157225,7911.0,5180.0,1.9,4006.0,1.47
3880,35.0,1157225,7755.0,5024.0,1.84,3638.0,1.33
3881,36.0,1157225,7597.0,4866.0,1.78,3539.0,1.3
3882,37.0,1157225,7544.0,4813.0,1.76,4111.0,1.51
3883,38.0,1157225,8393.0,5662.0,2.07,12884.0,4.72
3884,39.0,1157225,8798.0,6067.0,2.22,8993.0,3.29
3885,40.0,1157225,8639.0,5908.0,2.16,4185.0,1.53
3886,41.0,1157225,8552.0,5821.0,2.13,3402.0,1.25
3887,42.0,1157225,8440.0,5709.0,2.09,2854.0,1.05
3888,43.0,1157225,8327.0,5596.0,2.05,2744.0,1.0
3889,44.0,1157225,8192.0,5461.0,2.0,3167.0,1.16
3890,45.0,1157225,6927.0,4196.0,1.54,4030.0,1.48
3891,46.0,1157225,7929.0,5198.0,1.9,16006.0,5.86
3892,47.0,1157225,8953.0,6222.0,2.28,11353.0,4.16
3893,48.0,1157225,9464.0,6733.0,2.47,6983.0,2.56
3894,49.0,1157225,10237.0,7506.0,2.75,8263.0,3.03
3895,50.0,1157225,10560.0,7829.0,2.87,5006.0,1.83
3896,51.0,1157225,10810.0,8079.0,2.96,4912.0,1.8
3897,52.0,1157225,10961.0,8230.0,3.01,5090.0,1.86
3898,53.0,1157225,9507.0,6776.0,2.48,5826.0,2.13
3899,54.0,1157225,8388.0,5657.0,2.07,3519.0,1.29
3900,55.0,1157225,7794.0,5063.0,1.85,2825.0,1.03
3901,56.0,1157225,7033.0,4302.0,1.58,2937.0,1.08
3902,57.0,1157225,6749.0,4018.0,1.47,3022.0,1.11
3903,58.0,1157225,6509.0,3778.0,1.38,3232.0,1.18
3904,59.0,1157225,6449.0,3718.0,1.36,4665.0,1.71
3905,60.0,1157225,6404.0,3673.0,1.34,5513.0,2.02
3906,61.0,1157225,6313.0,3582.0,1.31,2886.0,1.06
3907,62.0,1157225,6215.0,3484.0,1.28,2135.0,0.78
3908,63.0,1157225,6143.0,3412.0,1.25,2434.0,0.89
3909,64.0,1157225,6075.0,3344.0,1.22,2546.0,0.93
3910,65.0,1157225,6017.0,3286.0,1.2,2823.0,1.03
3911,66.0,1157225,5690.0,2959.0,1.08,2377.0,0.87
3912,67.0,1157225,5282.0,2551.0,0.93,2658.0,0.97
3913,68.0,1157225,5279.0,2548.0,0.93,2863.0,1.05
3914,69.0,1157225,5308.0,2577.0,0.94,2338.0,0.86
3915,70.0,1157225,5372.0,2641.0,0.97,2885.0,1.06
3916,71.0,1157225,5451.0,2720.0,1.0,3097.0,1.13
3917,72.0,1157225,5693.0,2962.0,1.08,4518.0,1.65
3918,73.0,1157225,5871.0,3140.0,1.15,3624.0,1.33
3919,74.0,1157225,6040.0,3309.0,1.21,3841.0,1.41
3920,75.0,1157225,5951.0,3220.0,1.18,2237.0,0.82
3921,76.0,1157225,6111.0,3380.0,1.24,3460.0,1.27
3922,77.0,1157225,5989.0,3258.0,1.19,2033.0,0.74
3923,78.0,1157225,5818.0,3087.0,1.13,1902.0,0.7
3924,79.0,1157225,5427.0,2696.0,0.99,1778.0,0.65
3925,80.0,1157225,5260.0,2529.0,0.93,2453.0,0.9
3926,81.0,1157225,5177.0,2446.0,0.9,3263.0,1.19
3927,82.0,1157225,5211.0,2480.0,0.91,2476.0,0.91
3928,83.0,1157225,4935.0,2204.0,0.81,1529.0,0.56
3929,84.0,1157225,4933.0,2202.0,0.81,2018.0,0.74
3930,85.0,1157225,4867.0,2136.0,0.78,1438.0,0.53
3931,86.0,1157225,4894.0,2163.0,0.79,1970.0,0.72
3932,87.0,1157225,5003.0,2272.0,0.83,3212.0,1.18
3933,88.0,1157225,5235.0,2504.0,0.92,4886.0,1.79
3934,89.0,1157225,5176.0,2445.0,0.9,2067.0,0.76
3935,90.0,1157225,5223.0,2492.0,0.91,1857.0,0.68
3936,91.0,1157225,5193.0,2462.0,0.9,1810.0,0.66
3937,92.0,1157225,5325.0,2594.0,0.95,2359.0,0.86
3938,93.0,1157225,5398.0,2667.0,0.98,2484.0,0.91
3939,94.0,1157225,5541.0,2810.0,1.03,4208.0,1.54
3940,95.0,1157225,5355.0,2624.0,0.96,3583.0,1.31
3941,96.0,1157225,5387.0,2656.0,0.97,2296.0,0.84
3942,97.0,1157225,5377.0,2646.0,0.97,1783.0,0.65
3943,98.0,1157225,5380.0,2649.0,0.97,1836.0,0.67
3944,99.0,1157225,5613.0,2882.0,1.06,3985.0,1.46
3945,100.0,1157225,5576.0,2845.0,1.04,2227.0,0.82
3946,101.0,1157225,5474.0,2743.0,1.0,3494.0,1.28
3947,102.0,1157225,5446.0,2715.0,0.99,3388.0,1.24
3948,103.0,1157225,5410.0,2679.0,0.98,2044.0,0.75
3949,104.0,1157225,5457.0,2726.0,1.0,2109.0,0.77
3950,105.0,1157225,5493.0,2762.0,1.01,2091.0,0.77
3951,106.0,1157225,5161.0,2430.0,0.89,1661.0,0.61
3952,107.0,1157225,5089.0,2358.0,0.86,1724.0,0.63
3953,108.0,1157225,5011.0,2280.0,0.83,2946.0,1.08
3954,109.0,1157225,5598.0,2867.0,1.05,7499.0,2.75
3955,110.0,1157225,5633.0,2902.0,1.06,2287.0,0.84
3956,111.0,1157225,5599.0,2868.0,1.05,1874.0,0.69
3957,112.0,1157225,5506.0,2775.0,1.02,1435.0,0.53
3958,113.0,1157225,5470.0,2739.0,1.0,1412.0,0.52
3959,114.0,1157225,5464.0,2733.0,1.0,1679.0,0.61
3960,115.0,1157225,5417.0,2686.0,0.98,2616.0,0.96
3961,116.0,1157225,4621.0,1890.0,0.69,1933.0,0.71
3962,117.0,1157225,4474.0,1743.0,0.64,1258.0,0.46
3963,118.0,1157225,4350.0,1619.0,0.59,1004.0,0.37
3964,119.0,1157225,4309.0,1578.0,0.58,1149.0,0.42
3965,120.0,1157225,4261.0,1530.0,0.56,1071.0,0.39
4025,30.0,8300,16398.0,11156.0,2.13,1202.0,0.23
4026,31.0,8300,16462.0,11220.0,2.14,577.0,0.11
4027,32.0,8300,16246.0,11004.0,2.1,-160.0,-0.03
4028,33.0,8300,15752.0,10510.0,2.0,1709.0,0.33
4029,34.0,8300,10220.0,4978.0,0.95,1116.0,0.21
4030,35.0,8300,6212.0,970.0,0.19,-461.0,-0.09
4031,36.0,8300,5762.0,520.0,0.1,-340.0,-0.06
4032,37.0,8300,5413.0,171.0,0.03,-1244.0,-0.24
4033,38.0,8300,5142.0,-100.0,-0.02,-1314.0,-0.25
4034,39.0,8300,4949.0,-293.0,-0.06,-1513.0,-0.29
4035,40.0,8300,4560.0,-682.0,-0.13,-1017.0,-0.19
4036,41.0,8300,4266.0,-976.0,-0.19,-942.0,-0.18
4037,42.0,8300,4116.0,-1126.0,-0.21,-1507.0,-0.29
4038,43.0,8300,3887.0,-1355.0,-0.26,-1948.0,-0.37
4039,44.0,8300,3811.0,-1431.0,-0.27,-1773.0,-0.34
4040,45.0,8300,3732.0,-1510.0,-0.29,-1869.0,-0.36
4041,46.0,8300,3682.0,-1560.0,-0.3,-1860.0,-0.35
4042,47.0,8300,3668.0,-1574.0,-0.3,-1116.0,-0.21
4043,48.0,8300,3621.0,-1621.0,-0.31,-1274.0,-0.24
4044,49.0,8300,3624.0,-1618.0,-0.31,-1480.0,-0.28
4045,50.0,8300,3618.0,-1624.0,-0.31,-1993.0,-0.38
4046,51.0,8300,3551.0,-1691.0,-0.32,-2242.0,-0.43
4047,52.0,8300,3536.0,-1706.0,-0.33,-1972.0,-0.38
4048,53.0,8300,3518.0,-1724.0,-0.33,-1990.0,-0.38
4049,54.0,8300,3618.0,-1624.0,-0.31,-413.0,-0.08
4050,55.0,8300,3606.0,-1636.0,-0.31,-1359.0,-0.26
4051,56.0,8300,3629.0,-1613.0,-0.31,-1317.0,-0.25
4052,57.0,8300,3603.0,-1639.0,-0.31,-2175.0,-0.41
4053,58.0,8300,3694.0,-1548.0,-0.3,-1606.0,-0.31
4054,59.0,8300,3724.0,-1518.0,-0.29,-1765.0,-0.34
4055,60.0,8300,3719.0,-1523.0,-0.29,-2023.0,-0.39
4056,61.0,8300,3556.0,-1686.0,-0.32,-1553.0,-0.3
4057,62.0,8300,3501.0,-1741.0,-0.33,-1745.0,-0.33
4058,63.0,8300,3395.0,-1847.0,-0.35,-2056.0,-0.39
4059,64.0,8300,3389.0,-1853.0,-0.35,-2222.0,-0.42
4060,65.0,8300,3325.0,-1917.0,-0.37,-2050.0,-0.39
4061,66.0,8300,3382.0,-1860.0,-0.35,-1370.0,-0.26
4062,67.0,8300,3330.0,-1912.0,-0.36,-2385.0,-0.45
4063,68.0,8300,3242.0,-2000.0,-0.38,-2166.0,-0.41
4064,69.0,8300,3213.0,-2029.0,-0.39,-1953.0,-0.37
4065,70.0,8300,3152.0,-2090.0,-0.4,-2480.0,-0.47
4066,71.0,8300,3124.0,-2118.0,-0.4,-2419.0,-0.46
4067,72.0,8300,3114.0,-2128.0,-0.41,-2118.0,-0.4
4068,73.0,8300,2987.0,-2255.0,-0.43,-2258.0,-0.43
4069,74.0,8300,3141.0,-2101.0,-0.4,-1313.0,-0.25
4070,75.0,8300,3249.0,-1993.0,-0.38,-1409.0,-0.27
4071,76.0,8300,3477.0,-1765.0,-0.34,-357.0,-0.07
4072,77.0,8300,3648.0,-1594.0,-0.3,-1280.0,-0.24
4073,78.0,8300,3741.0,-1501.0,-0.29,-1771.0,-0.34
4074,79.0,8300,3759.0,-1483.0,-0.28,-1991.0,-0.38
4075,80.0,8300,3785.0,-1457.0,-0.28,-2075.0,-0.4
4076,81.0,8300,3768.0,-1474.0,-0.28,-1435.0,-0.27
4077,82.0,8300,3995.0,-1247.0,-0.24,180.0,0.03
4078,83.0,8300,3898.0,-1344.0,-0.26,-1031.0,-0.2
4079,84.0,8300,3802.0,-1440.0,-0.27,-1957.0,-0.37
4080,85.0,8300,3791.0,-1451.0,-0.28,-1843.0,-0.35
4081,86.0,8300,3804.0,-1438.0,-0.27,-1901.0,-0.36
4082,87.0,8300,3788.0,-1454.0,-0.28,-2190.0,-0.42
4083,88.0,8300,3990.0,-1252.0,-0.24,-17.0,-0.0
4084,89.0,8300,3825.0,-1417.0,-0.27,-979.0,-0.19
4085,90.0,8300,3812.0,-1430.0,-0.27,-1119.0,-0.21
4086,91.0,8300,3993.0,-1249.0,-0.24,-690.0,-0.13
4087,92.0,8300,3955.0,-1287.0,-0.25,-2110.0,-0.4
4088,93.0,8300,3954.0,-1288.0,-0.25,-1910.0,-0.36
4089,94.0,8300,3966.0,-1276.0,-0.24,-2101.0,-0.4
4090,95.0,8300,3692.0,-1550.0,-0.3,-1940.0,-0.37
4091,96.0,8300,3820.0,-1422.0,-0.27,-84.0,-0.02
4092,97.0,8300,3771.0,-1471.0,-0.28,-1460.0,-0.28
4093,98.0,8300,3603.0,-1639.0,-0.31,-1863.0,-0.36
4094,99.0,8300,3618.0,-1624.0,-0.31,-2008.0,-0.38
4095,100.0,8300,3569.0,-1673.0,-0.32,-2251.0,-0.43
4096,101.0,8300,3532.0,-1710.0,-0.33,-2362.0,-0.45
4097,102.0,8300,3532.0,-1710.0,-0.33,-1942.0,-0.37
4098,103.0,8300,3274.0,-1968.0,-0.38,-1887.0,-0.36
4099,104.0,8300,3391.0,-1851.0,-0.35,-639.0,-0.12
4100,105.0,8300,3355.0,-1887.0,-0.36,-2116.0,-0.4
4101,106.0,8300,3281.0,-1961.0,-0.37,-2527.0,-0.48
4102,107.0,8300,3267.0,-1975.0,-0.38,-2347.0,-0.45
4103,108.0,8300,3263.0,-1979.0,-0.38,-2392.0,-0.46
4104,109.0,8300,3219.0,-2023.0,-0.39,-2249.0,-0.43
4105,110.0,8300,3530.0,-1712.0,-0.33,287.0,0.05
4106,111.0,8300,3459.0,-1783.0,-0.34,-1135.0,-0.22
4107,112.0,8300,3557.0,-1685.0,-0.32,-1428.0,-0.27
4108,113.0,8300,3605.0,-1637.0,-0.31,-2189.0,-0.42
4109,114.0,8300,3583.0,-1659.0,-0.32,-2506.0,-0.48
4110,115.0,8300,3559.0,-1683.0,-0.32,-2555.0,-0.49
4111,116.0,8300,3547.0,-1695.0,-0.32,-2336.0,-0.45
4112,117.0,8300,3257.0,-1985.0,-0.38,-1745.0,-0.33
4113,118.0,8300,3089.0,-2153.0,-0.41,-2311.0,-0.44
4114,119.0,8300,2909.0,-2333.0,-0.45,-2684.0,-0.51
4115,120.0,8300,2820.0,-2422.0,-0.46,-2811.0,-0.54
4175,30.0,98419,4581.0,1153.0,0.34,1108.0,0.32
4176,31.0,98419,4452.0,1024.0,0.3,705.0,0.21
4177,32.0,98419,4545.0,1117.0,0.33,1384.0,0.4
4178,33.0,98419,4526.0,1098.0,0.32,795.0,0.23
4179,34.0,98419,4398.0,970.0,0.28,373.0,0.11
4180,35.0,98419,4322.0,894.0,0.26,616.0,0.18
4181,36.0,98419,4301.0,873.0,0.25,1130.0,0.33
4182,37.0,98419,4316.0,888.0,0.26,1219.0,0.36
4183,38.0,98419,4291.0,863.0,0.25,525.0,0.15
4184,39.0,98419,4155.0,727.0,0.21,433.0,0.13
4185,40.0,98419,4217.0,789.0,0.23,1231.0,0.36
4186,41.0,98419,4325.0,897.0,0.26,1126.0,0.33
4187,42.0,98419,4372.0,944.0,0.28,945.0,0.28
4188,43.0,98419,5644.0,2216.0,0.65,10035.0,2.93
4189,44.0,98419,6269.0,2841.0,0.83,5593.0,1.63
4190,45.0,98419,6410.0,2982.0,0.87,1516.0,0.44
4191,46.0,98419,6477.0,3049.0,0.89,903.0,0.26
4192,47.0,98419,6360.0,2932.0,0.86,406.0,0.12
4193,48.0,98419,6319.0,2891.0,0.84,839.0,0.24
4194,49.0,98419,6258.0,2830.0,0.83,524.0,0.15
4195,50.0,98419,4922.0,1494.0,0.44,682.0,0.2
